"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"1306","F50479","N51",7.2,3.75565556813965,"Globorotalia scitula"
"1307","F43782","F11832",31.7838843074234,31.63204791205,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1308","F44336","F11921",34.3317567023892,33.9669107684838,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1309","F86874","F86118",8.34294437958626,8.24417243274737,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1310","F88919","N21",32.9,31.3535173390759,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"1311","F88221","N56",4.3,4.03267911751674,"Globorotalia crassaformis-Globorotalia ronda"
"1312","F22836","F22546",15.4157663488529,15.386289404732,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1313","F44908","N354",11.5,9.80424275686499,"Globoturborotalita woodi-Globoturborotalita apertura"
"1314","F37211","F35507",20.1630857498345,18.7466768820118,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"1315","F62940","F63118",18.7801291480102,18.0768794940319,"Paragloborotalia continuosa"
"1316","F6446","N130",53.2,52.434773278432,"Acarinina pseudotopilensis"
"1317","F37185","F37238",4.53544626511521,4.22267248267541,"Globigerinoides obliquus"
"1318","F68823","F68610",43.985849362174,43.8799818978237,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"1319","F88434","N54",5.5,3.36340199028589,"Globorotalia crassula"
"1320","F64050","F64022",19.5645253964053,18.2332485979539,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"1321","F61970","F60723",7.5062879268599,7.44826699951431,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1322","F88340","N58",3.4,3.0119452867331,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"1323","F60","N117",50.8,49.0164583170572,"Acarinina alticonica-Acarinina pseudosubsphaerica"
"1324","F59656","F59491",4.65268109783903,3.21978834562236,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"1325","F28462","F28645",4.34247140763095,3.52159281375096,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"1326","F18504","F17888",25.4932514948633,22.0955956006981,"Dentoglobigerina baroemoenensis"
"1327","F59064","F59168",2.48239182897611,2.25544995519151,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"1328","F72034","F71695",4.93025707999477,1.27793702235911,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"1329","F26467","N3",62,60.3761961487238,"Globanomalina compressa-Globanomalina ehrenbergi"
"1330","F46742","F46960",7.08120190304536,6.72693514123792,"Globoturborotalita nepenthes"
"1331","F39401","N25",18.3,10.4177361525007,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"1332","F46635","N318",42.4,32.6688335064076,"Globoturborotalita martini"
"1333","F24171","F23622",19.7664395042832,17.2354972485469,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1334","F64313","F67141",24.1715135567151,23.6452652097447,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"1335","F17269","F16907",3.6627322001406,3.26414700119989,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"1336","F29731","F30077",36.0281477806717,36.0080846820958,"Globigerinatheka index"
"1337","F68937","F51247",56.2986678301706,55.5273714257614,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"1338","F28164","F28540",10.7031570305139,9.49349654916208,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"1339","F80161","F80204",47.4723092033132,47.196014906789,"Subbotina senni"
"1340","F17159","F17431",5.80296013433952,4.50350787615636,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"1341","F87515","F87122",10.6324173353834,10.2108635181421,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1342","F38670","F38746",14.7624938784703,14.6356982521154,"Globigerinoides subquadratus"
"1343","F39364","F39401",10.4177361525007,8.56580032829462,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"1344","F30813","F30732",39.60657087459,39.5266113304021,"Globigerinatheka mexicana"
"1345","F70779","F70583",44.3892176378585,43.7039175463701,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"1346","F90039","F90134",32.6240557064419,31.099662969308,"Turborotalia increbescens"
"1347","F74366","F74293",35.8317538128421,35.784344034812,"Subbotina minima-Subbotina angiporoides"
"1348","F76320","F75758",49.0694474080075,48.1051987215165,"Subbotina eocaena"
"1349","F52789","F52876",4.57934085585573,3.65865445224568,"Globorotalia multicamerata"
"1350","F61200","F61551",8.40806834677543,8.00544654048499,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1351","F63118","N23",18.8,18.7801291480102,"Paragloborotalia continuosa"
"1352","F47368","F47355",27.1383633191443,26.4885316079709,"Globoturborotalita occlusa-Globigerina praebulloides"
"1353","F24238","F24186",28.2228494103788,27.9774148738296,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1354","F59491","F59351",4.69419960419415,4.65268109783903,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"1355","F1641","F973",41.4309610626918,41.0650653307047,"Acarinina boudreauxi-Acarinina bullbrooki"
"1356","F11744","F12110",37.2118420017976,36.9323207635223,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1357","F60730","F62411",12.8224241983518,12.7795778600214,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1358","F58826","F58777",4.35266567673068,3.90740988567239,"Neogloboquadrina acostaensis"
"1359","F63718","F64313",23.6452652097447,22.0029731177073,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"1360","F57860","F57678",42.1754724236583,41.9662571258564,"Morozovelloides coronatus-Morozovelloides crassatus"
"1361","F63716","F66306",26.6358470193739,26.1671003889432,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"1362","F19276","N165",32.7,32.545515310769,"Dentoglobigerina galavisi"
"1363","F27213","F27246",57.7640418201499,57.4410974304541,"Globanomalina pseudomenardii"
"1364","F46847","F46839",8.83844124997966,7.54099612100516,"Globoturborotalita nepenthes"
"1365","F61852","F60856",6.74136288367384,6.53409069622168,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1366","F9198","N86",49.55,48.3875632945681,"Astrorotalia palmerae"
"1367","F60455","F60117",1.66807967149653,1.45903104298748,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"1368","F53162","F51744",3.29142490915488,3.22060269345297,"Globorotalia limbata-Globorotalia pseudomiocenica-Globorotalia miocenica"
"1369","F43787","F11459",21.1206323358137,20.5146390045737,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
