"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"3135","F43020","F42985",20.3348734755842,20.2547119532037,"Globorotaloides stainforthi-Catapsydrax parvulus"
"3136","F43474","F12211",35.4516838221554,35.3557033726433,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3137","F13212","F44000",19.2152894228022,19.1120059401062,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3138","F73916","F74554",31.4355677159829,31.312516004441,"Subbotina minima-Subbotina angiporoides"
"3139","F68478","F68343",52.1497791550668,45.6310690689077,"Parasubbotina varianta-Parasubbotina pseudowilsoni"
"3140","F45531","F45357",4.58551838195474,4.03432580523811,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"3141","F44524","F44474",27.1277120719012,26.6993494913424,"Globorotaloides testarugosus"
"3142","F65470","F65760",29.2255934702482,29.1772656582459,"Paragloborotalia opima"
"3143","F68284","F68478",45.6310690689077,44.3361205151049,"Parasubbotina varianta-Parasubbotina pseudowilsoni"
"3144","F88864","F88960",33.412229792173,33.3106106281886,"Turborotalia increbescens-Turborotalia ampliapertura"
"3145","F24843","N152",13.1,13.0991081089946,"Fohsella fohsi-Fohsella lobata-Fohsella robusta"
"3146","F17571","F17362",18.8425774155837,18.8124546726188,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"3147","F75279","F75122",41.2851088098542,40.4174187390343,"Parasubbotina hagni-Subbotina corpulenta"
"3148","F38382","F38026",12.0656146974036,7.12221655758035,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"3149","F6505","F6111",51.7644863381707,51.7643324798206,"Acarinina pseudotopilensis"
"3150","F86211","F87387",8.33094239691576,8.29165847000899,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3151","F7186","F7642",52.1079899992745,51.9149920591206,"Acarinina soldadoensis"
"3152","F85773","F86730",4.51927629508186,4.5173055782599,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3153","F12065","F43929",26.556987595195,26.5077035761462,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3154","F65898","F64621",24.4337747249485,24.2612242933498,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"3155","F75384","F67412",38.1957964214403,38.0225250299328,"Parasubbotina hagni-Subbotina corpulenta"
"3156","F66902","F64304",24.7795169801584,24.3612548991159,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"3157","F48266","F48610",3.15288611270022,3.10596116685541,"Globoturborotalita woodi-Globoturborotalita apertura"
"3158","F84855","F87072",17.5197775635628,17.1518057311064,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"3159","F2480","F2568",37.5237800622196,37.4951516867592,"Acarinina collactea"
"3160","F54774","F56002",51.6479796835291,51.6390050944198,"Morozovella lensiformis-Morozovella aragonensis"
"3161","F3134","F3138",41.2149023745209,39.2205292891644,"Acarinina echinata"
"3162","F17177","F17524",8.80430656433338,8.73742035983782,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"3163","F59018","F59724",3.90926147381752,3.90665724541061,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"3164","F56676","N79",58,57.5278042067378,"Morozovella pasionensis-Morozovella acutispira"
"3165","F60844","F62376",11.6228406564845,11.5034685142451,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"3166","F43028","F43020",20.2547119532037,19.739725336628,"Globorotaloides stainforthi-Catapsydrax parvulus"
"3167","F25903","N4",59.38,59.1876447704493,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"3168","F57457","N370",54.5,54.4505254595028,"Morozovella velascoensis-Morozovella acuta"
"3169","F72367","F73368",13.3451555504999,13.1574192872353,"Sphaeroidinellopsis disjuncta-Sphaeroidinellopsis seminulina"
"3170","F51993","F52632",1.00465451131334,0.988835589273974,"Globorotalia menardii"
"3171","F7590","F7659",53.0825227040681,53.0448745774799,"Acarinina soldadoensis"
"3172","F20367","F20481",29.1787981886324,28.0437180042094,"Dentoglobigerina pseudovenezuelana"
"3173","F70961","F71099",37.8757112045633,37.8389393143511,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"3174","F42196","F42218",5.00075972116087,4.99065661942756,"Globorotalia tumida-Globorotalia flexuosa"
"3175","F53628","F54094",56.0425766163506,55.9358955977834,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"3176","F49874","F49593",5.66363827026449,5.32184679871658,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"3177","F52327","F52260",6.00098910030295,5.840203085104,"Globorotalia menardii"
"3178","F21031","N165",32.7,32.5656058683255,"Dentoglobigerina tapuriensis"
"3179","F84981","F85005",22.5959218976172,22.5686956375728,"Trilobatus primordius"
"3180","F41513","F40696",15.3121659350186,15.1388147710124,"Globoquadrina dehiscens"
"3181","F22818","F22334",24.0814666002057,23.9682247711172,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3182","F54545","F54537",43.9781558929523,43.9772077708277,"Morozovella lensiformis-Morozovella aragonensis"
"3183","F63045","F62843",12.8893217752688,12.5056278167455,"Paragloborotalia continuosa"
"3184","F79714","F80237",41.8239510438137,41.7724553396988,"Subbotina senni"
"3185","F54116","F54296",59.514666988838,59.503206354375,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"3186","F32105","F32049",26.9449490105314,26.9286785748345,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"3187","F45399","F45599",4.97614085136727,4.95272969658487,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"3188","F90802","F90938",10.3444116222765,9.56130632097367,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"3189","F61865","F62408",4.11527324407363,4.08069706676327,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"3190","F21676","F21759",24.7919956560092,24.6368984720056,"Dentoglobigerina tripartita"
"3191","F68947","F68984",45.2814812363032,45.1986798940983,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"3192","F18890","F18850",28.5703589035035,28.1371375027126,"Dentoglobigerina galavisi"
"3193","F45218","F86721",20.0088476714632,19.9899918414466,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"3194","F38337","F37943",0.763888953118585,0.749991203814279,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"3195","F25642","F25784",52.7743409482599,52.5583685172274,"Globanomalina australiformis"
"3196","F31676","F31920",16.8338329732977,15.9452767974785,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"3197","F2925","F2693",47.5797493054724,47.3920967759495,"Acarinina pentacamerata-Acarinina collactea"
"3198","F2987","F2972",46.4953080144248,45.9315626546205,"Acarinina angulosa-Acarinina cuneicamerata"
"3199","F45624","F45359",6.91502971765352,6.88287623988232,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"3200","F87069","F87837",16.1211958298646,16.0534421345708,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3201","F48319","F47868",22.2487516184524,21.1178646985325,"Globoturborotalita woodi"
"3202","F43900","F11780",32.026731169608,32.0260224760696,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3203","F75869","F76565",36.9674342766078,36.7123012600295,"Subbotina eocaena"
"3204","F24825","F24677",12.9318979906873,12.836493478273,"Fohsella fohsi-Fohsella lobata-Fohsella robusta"
"3205","F11801","F10756",30.4417360477065,30.4411490440284,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3206","F24060","F22560",10.1381679781177,9.62559489229461,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3207","F21819","N172",29.5,29.4932033445196,"Dentoglobigerina tripartita"
"3208","F66916","F66953",28.9125227143626,28.5415925955043,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"3209","F32483","F32689",3.01244129610248,2.78448947081087,"Globigerinella siphonifera"
"3210","F52122","F52080",7.54491763687925,7.52561775728129,"Globorotalia menardii"
"3211","F77535","F77539",39.4492471239454,38.9932972112911,"Subbotina jacksonensis"
"3212","F23104","F20273",31.4691603716273,31.3667916863883,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3213","F90840","F90578",5.65974395406433,5.20853361540988,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"3214","F55993","F54691",49.9641571618205,49.3487429579578,"Morozovella lensiformis-Morozovella aragonensis"
"3215","F40773","F40425",11.1763922005349,11.0619543784572,"Globoquadrina dehiscens"
"3216","F57074","F56988",53.8356850539207,53.6843441373191,"Morozovella subbotinae"
"3217","F57797","F57864",38.4409737020281,38.197713970039,"Morozovelloides coronatus-Morozovelloides crassatus"
"3218","F48599","F48094",24.6507855207632,24.51416385544,"Globoturborotalita woodi"
"3219","F555","F1623",42.8903131788828,42.846704636691,"Acarinina boudreauxi-Acarinina bullbrooki"
"3220","F22560","F23515",10.170704263214,10.1381679781177,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3221","F51765","F53149",3.64951905965714,3.52070947070198,"Globorotalia limbata-Globorotalia pseudomiocenica-Globorotalia miocenica"
"3222","F47121","F47218",6.53054935320746,6.52507078735391,"Globoturborotalita nepenthes"
"3223","F31728","F31815",21.9404486004263,21.7184764661989,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"3224","F51790","F51714",8.84442512154812,6.73805169397438,"Globorotalia limbata"
"3225","F37487","F37323",9.07815823882467,9.0089406620292,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3226","F42314","F42208",3.69644810735947,3.60776520749531,"Globorotalia tumida-Globorotalia flexuosa"
"3227","F38924","N339",3.3,3.18241873806575,"Globigerinoidesella fistulosa"
"3228","F18874","F18960",28.7179212267557,28.657236774473,"Dentoglobigerina galavisi"
"3229","F28383","F28744",8.60694092384353,8.36516699467344,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3230","F31496","F31509",2.78178438066718,2.46998432986904,"Globigerinella calida"
"3231","F56962","F57071",53.9471516749866,53.8721698090039,"Morozovella subbotinae"
"3232","F82673","F82440",47.7613445915724,47.0974973908071,"Subbotina yeguaensis-Subbotina gortanii"
"3233","F36913","F35571",17.7402868369105,17.726841309478,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3234","F74556","F74103",31.141744096051,31.0787141252891,"Subbotina minima-Subbotina angiporoides"
"3235","F27928","F27726",2.0901863376759,2.07957788414555,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3236","F74152","F74341",29.9358969556773,29.9008242117881,"Subbotina minima-Subbotina angiporoides"
"3237","F12082","F12673",21.7612759829406,21.6605269756958,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3238","F66162","F66062",23.6769094309873,23.6013178508188,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"3239","F44237","F10489",37.7921937519139,37.6364326135209,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3240","F2118","F1944",50.0040668651527,49.4334081790363,"Acarinina coalingensis-Acarinina primitiva"
"3241","F30189","F30072",42.5333020683681,42.4392137100757,"Globigerinatheka index"
"3242","F3094","F3134",39.2205292891644,33.8905690161814,"Acarinina echinata"
"3243","F79611","F79468",43.9731079283047,43.9578313963767,"Subbotina senni"
"3244","F17774","F19839",26.945189819374,26.8749706428638,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"3245","F85409","F85900",2.56896324107656,2.5145672559574,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3246","F28552","F28386",2.30969042365439,2.17885182808195,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3247","F86681","F70267",16.0940392496592,15.9777043424477,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"3248","F55582","F55598",51.962616287549,51.8018128040433,"Morozovella gracilis-Morozovella formosa"
"3249","F23148","F23973",23.7758784731291,23.450135858885,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3250","F38163","F37933",1.4786834731116,1.44584297200211,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"3251","F86379","F87902",5.24002699410264,5.14607777552214,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3252","F32832","F32566",1.06880578305339,0.905405915743762,"Globigerinella siphonifera"
"3253","F54018","F53802",57.0735080626397,56.9065678566298,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"3254","F81993","F81986",55.8246590811457,55.5727959184023,"Subbotina velascoensis"
"3255","F80718","F80815",57.4547110119448,56.8263542697136,"Subbotina trivialis-Subbotina triangularis"
"3256","F10991","F13521",25.9374630390011,25.767345673962,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3257","F27496","F28272",7.42989208678948,6.53727792097954,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3258","F72125","F72203",2.25317586051584,2.13082840508083,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"3259","F36656","F36665",2.99045993366966,2.27656483940314,"Globigerinoides extremus"
"3260","F45266","F87760",21.3046796534839,21.3007632996918,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"3261","F44403","F43811",34.8585549044343,34.6618467793311,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3262","F23978","F20248",27.0012658357783,26.8981279616128,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3263","F60230","F59887",10.1155581491465,9.96527259422233,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"3264","F88971","F46345",32.0974040849018,32.096684658234,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"3265","F66681","F66926",23.1721460890736,23.0466720613558,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"3266","F50088","F50479",3.75565556813965,3.23052548112581,"Globorotalia scitula"
"3267","F53878","F53791",53.6075143497647,53.5841254374571,"Morozovella aequa"
"3268","F28568","F28012",1.25754702701489,1.11767254513688,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3269","F67376","F75491",45.03118306756,44.7574937865487,"Parasubbotina hagni-Subbotina corpulenta"
"3270","F56625","F56643",57.4958831826644,57.2352048793705,"Morozovella pasionensis-Morozovella acutispira"
"3271","F1606","F877",42.7390299843781,42.6902370855678,"Acarinina boudreauxi-Acarinina bullbrooki"
"3272","F86115","F86267",6.5275104354904,6.44166602759156,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3273","F70810","F70879",42.1632246284869,42.0389308113618,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"3274","F39488","F39679",11.6509243452451,11.6114929797163,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"3275","F52916","F51644",4.64111809354369,3.5330494939792,"Globorotalia exilis-Globorotalia pertenuis"
"3276","F86103","F86111",6.35286227773409,6.34571219831007,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3277","F60","F86",49.0343549237004,49.0164583170572,"Acarinina alticonica-Acarinina pseudosubsphaerica"
"3278","F1039","F1689",46.730037325304,46.5883921071588,"Acarinina boudreauxi-Acarinina bullbrooki"
"3279","F35481","F37528",15.6547923616692,15.4235310975662,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3280","F37879","F37818",13.771171433432,13.6847999741159,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3281","F64748","F64360",31.030254410968,30.9471066260621,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"3282","F23374","F23999",26.2089859191608,26.0526075883466,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3283","F70911","F70793",36.5871309872484,36.4434630414075,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"3284","F90584","F90822",8.32376002965564,7.53747374090599,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"3285","F4413","F2810",45.4053047190164,45.0802924411796,"Acarinina pentacamerata-Acarinina collactea"
"3286","F28788","F28677",4.42755137405358,4.26816871828167,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3287","F69030","F69015",46.5411100074369,46.4995334173556,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"3288","F51258","F51372",59.48254662327,59.0674274368002,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"3289","F28123","F27566",0.0301961490209214,0.0110671822074801,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3290","F59372","F59457",6.58090813010011,5.93943877685582,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"3291","F59278","F59465",0.107751915386824,0.0473924318235368,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"3292","F52698","F51921",2.06673411504635,1.82722453845432,"Globorotalia menardii"
"3293","F12328","F43836",36.2158915451542,36.0080953089952,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3294","F71914","N160",5.7,5.63486955745146,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"3295","F87902","F86142",5.34455876560393,5.24002699410264,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3296","F11848","F13312",20.5033178224927,20.470447886039,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3297","F49646","F49723",15.0614372423767,15.0490026631067,"Globorotalia praescitula"
"3298","F73226","F73667",8.42764945772663,8.33433971114528,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"3299","F80155","F80224",40.9772485110792,40.7145550341578,"Subbotina senni"
"3300","F58460","F58786",10.4918331301864,9.80998574823141,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"3301","F1434","F1197",43.5425151049369,43.4086679071765,"Acarinina boudreauxi-Acarinina bullbrooki"
"3302","F32351","F32393",6.31026795569109,6.15577098320471,"Globigerinella siphonifera"
"3303","F48875","N237",43.95,43.9073224910209,"Guembelitrioides nuttalli"
"3304","F74396","F74275",32.1520251228777,31.6574155657995,"Subbotina minima-Subbotina angiporoides"
"3305","F5445","F5222",40.2904199548972,39.7893239175295,"Acarinina coalingensis-Acarinina primitiva"
"3306","F35580","F35543",19.1645723090577,19.0023841084796,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3307","F78368","F77982",48.597318881331,48.4676055997795,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"3308","F58573","F58961",2.22639331803191,2.13034597447825,"Neogloboquadrina acostaensis"
"3309","F39399","F39366",6.29597407176159,5.54185092502506,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"3310","F73397","F73205",8.98852705657482,8.74883749736218,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"3311","F82165","F77059",34.8369452357536,34.4846510474397,"Subbotina yeguaensis-Subbotina gortanii"
"3312","F31361","N248",38.4,38.3182546472774,"Globigerinatheka tropicalis"
"3313","F90472","F89930",42.8521829825221,42.7266151403845,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"3314","F12758","F12296",50.5079940274968,50.3270932418248,"Globorotaloides suteri-Catapsydrax unicavus"
"3315","F77890","F78309",45.3139354127168,45.2781061369368,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"3316","F67100","F66387",17.7733816937148,17.7400290167949,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"3317","F36908","F37598",11.7635109052365,11.5991309542512,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3318","F26051","F26103",50.3560470108641,50.2084691378614,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"3319","F88184","F88074",2.56169335579732,2.55108582634108,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"3320","F8109","F8294",55.2055888960441,54.5778500318366,"Acarinina subsphaerica"
"3321","F31740","F31693",25.2948979515908,24.2550900071394,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"3322","F81763","F81870",55.2668642539768,54.9024012615252,"Subbotina velascoensis"
"3323","F36598","F36805",3.17795861625113,3.15754250049824,"Globigerinoides extremus"
"3324","F29014","N283",28.9,28.5556011059973,"Globigerina officinalis"
"3325","F86117","F86229",11.6042744958214,11.5940249887774,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3326","F29241","F29203",40.762620048672,38.5572150343377,"Subbotina roesnaesensis-Globigerina officinalis"
"3327","F41344","F40890",17.7132000086061,17.6707157087326,"Globoquadrina dehiscens"
"3328","F65905","F64848",21.9869970566849,21.7829922259017,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"3329","F16750","F17002",5.04848327098683,4.97466172658867,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"3330","F72680","F73187",6.75966001479886,6.75714676465606,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"3331","F84737","F86352",9.20537429054733,9.11186594054569,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3332","F20338","F20490",33.9942897962173,32.8752771670741,"Dentoglobigerina pseudovenezuelana"
"3333","F5766","F5188",46.2069118575449,46.147546863961,"Acarinina coalingensis-Acarinina primitiva"
"3334","F43904","F10038",26.9193296765047,26.8845632203179,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3335","F70903","F70870",33.8315786895462,32.9984694966162,"Pseudohastigerina micra"
"3336","F49831","F49707",15.5584053758583,15.5451976088108,"Globorotalia praescitula-Globorotalia zealandica"
"3337","F54208","F53978",57.7730908426626,57.6692942192359,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"3338","F49347","F49354",3.01243375083199,2.67217160119442,"Globorotalia margaritae-Globorotalia hirsuta"
"3339","F27705","F27639",17.1664982689032,16.5746246797941,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3340","F36001","F35986",5.80071506797383,5.74872328494675,"Globigerinoides conglobatus"
"3341","F41777","F42105",8.17126137955775,8.08079734371201,"Globorotalia merotumida-Globorotalia plesiotumida"
"3342","F28330","F28286",2.59145026348161,2.58142010615207,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3343","F42129","F41680",6.75934093478834,6.56041352773551,"Globorotalia merotumida-Globorotalia plesiotumida"
"3344","F85838","F86513",4.07044439416121,4.05033093855333,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3345","F95","F122",47.4256473686569,46.9288737519849,"Acarinina alticonica-Acarinina pseudosubsphaerica"
"3346","F37598","F37358",12.8633329252317,11.7635109052365,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"3347","F10369","F12283",27.3209458426183,27.3091620922942,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3348","F29767","F30311",42.0297599053639,40.9780054849409,"Globigerinatheka index"
"3349","F4551","F4456",48.5749417126164,48.5159008249101,"Acarinina pentacamerata-Acarinina collactea"
"3350","F36191","F36006",4.64069284410216,4.60193784430759,"Globigerinoides conglobatus"
"3351","F68343","F68263",53.8004283672503,52.1497791550668,"Parasubbotina varianta-Parasubbotina pseudowilsoni"
"3352","F30014","F30192",36.3754252508166,36.320649431448,"Globigerinatheka index"
"3353","F46386","F88971",32.096684658234,31.9633391016295,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"3354","F814","F1527",42.1982289532828,42.1476001177249,"Acarinina boudreauxi-Acarinina bullbrooki"
"3355","F28386","F27355",2.38063268481055,2.30969042365439,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"3356","F73334","F72761",5.11685598167591,5.10490129543282,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"3357","F44478","F44524",26.6993494913424,25.430244980643,"Globorotaloides testarugosus"
"3358","F63834","F66460",20.7967471958022,20.6568805945008,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"3359","F78885","F78099",46.4920975414268,46.1455565540935,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"3360","F54537","F54678",44.7438713540719,43.9781558929523,"Morozovella lensiformis-Morozovella aragonensis"
"3361","F62106","F62312",3.77687161394861,3.71631966058196,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"3362","F15363","F15740",24.739134015735,24.4828163008648,"Ciperoella angulisuturalis"
"3363","F43231","F13452",29.1664674800541,29.0498396720039,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"3364","F24116","F23348",22.6300078242738,22.5745958887483,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"3365","F86267","F87967",6.7040080478671,6.5275104354904,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3366","F18850","F18874",28.657236774473,28.5703589035035,"Dentoglobigerina galavisi"
"3367","F58133","F58072",40.438153012041,40.2328262130707,"Morozovelloides coronatus-Morozovelloides crassatus"
"3368","F86229","F87938",11.6249355978001,11.6042744958214,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"3369","F41875","F41777",8.08079734371201,8.0349315873743,"Globorotalia merotumida-Globorotalia plesiotumida"
"3370","F856","F879",42.4029188061208,42.3982374248304,"Acarinina boudreauxi-Acarinina bullbrooki"
